Date,open,high,low,close,volume
2006-05-19,88.18869928098724,88.61966453488215,87.44493101997375,88.34857177734375,124309400
2006-05-22,87.7785840787126,88.39723221784345,87.23639854583604,87.67431640625,110852800
2006-05-23,88.40418550773907,88.71698322432077,87.00701141357422,87.00701141357422,92006500
2006-05-24,87.36153795269095,88.20262150364736,86.722037198732,87.70214080810547,168405000
2006-05-25,88.22350119202817,88.78654479980469,87.88289823156468,88.78654479980469,78977900
2006-05-26,88.98114403523722,89.23834228515625,88.6335938824795,89.23834228515625,62989700
2006-05-30,88.95332429389556,88.9741767680517,87.6187129151606,87.6534652709961,72419900
2006-05-31,88.01493485684819,88.63358306884766,87.72298427891015,88.63358306884766,86926200
2006-06-01,88.54323725815276,89.62761402422534,88.4667746239016,89.48163604736328,73721700
2006-06-02,89.8431045473084,89.96821944702187,89.19665635234944,89.66932678222656,91702600
2006-06-05,89.56506275675098,89.57201004887035,88.11922520118189,88.36251831054688,86105100
2006-06-06,88.42504091465862,88.5432084734401,87.41713241377651,88.1469955444336,130498600
2006-06-07,88.21654781680905,88.7309285200621,87.43802151472283,87.48667907714844,108599400
2006-06-08,87.2920191994059,87.93151988945235,86.10338031792564,87.41018676757812,204957200
2006-06-09,87.8342199152807,88.25128542390866,87.09045141219022,87.13215637207031,94972200
2006-06-12,87.50058049563587,87.53533817080927,86.06865337353983,86.18682098388672,95815900
2006-06-13,86.01306131816466,86.77768260342305,85.18588256835938,85.18588256835938,185688800
2006-06-14,85.38743086927288,85.93656918392819,85.03987537670187,85.84620666503906,163566400
2006-06-15,86.1589792311365,87.8341987598417,86.09642180638372,87.66737365722656,134057000
2006-06-16,87.4753860790896,87.66389322586676,86.89589266311613,87.02854919433594,94253500
2006-06-19,87.55217384808991,87.6080297821843,86.2605360007688,86.34431457519531,95804400
2006-06-20,86.58168449759798,87.1402277607655,86.37921076693374,86.63753509521484,65494700
2006-06-21,86.57472537445275,87.76163480131949,86.54679740448093,87.27989196777344,75008200
2006-06-22,87.23798993415508,87.31479051337058,86.60264598312655,86.89588165283203,74566100
2006-06-23,86.80509641408993,87.48233479778541,86.5956393767793,86.88189697265625,54107000
2006-06-26,86.95175741979308,87.31481042794012,86.7492836035647,87.26593780517578,37899600
2006-06-27,87.27988708443034,87.47537753657974,86.41413604388967,86.51188659667969,69780200
2006-06-28,86.70739243938802,87.11233473641103,86.3303727890152,87.09837341308594,62368100
2006-06-29,87.41254883810048,88.91364402950511,87.39160419094162,88.8577880859375,110634800
2006-06-30,89.04630577518876,89.13008969544357,88.64135815069821,88.86477661132812,54227800
2006-07-03,88.9694764157459,89.3744185826006,88.88569252257878,89.2278060913086,23914000
2006-07-05,88.87177137623004,88.98347795756611,88.33416714047958,88.71817016601562,69653400
2006-07-06,88.80891075484838,89.26273095050283,88.72513217065818,88.97647857666016,50100300
2006-07-07,88.80192017819262,89.06024454514073,88.17355425219802,88.39697265625,81626500
2006-07-10,88.62736867085177,88.96947691478597,88.25733246237188,88.56452941894531,60964100
2006-07-11,88.39698712376942,88.95553588867188,87.92920559602518,88.95553588867188,73640800
2006-07-12,88.77399717807432,88.94854298246428,87.77559496389516,88.00599670410156,82561300
2006-07-13,87.58707042633286,87.74765488796778,86.57470703125,86.57470703125,102405700
2006-07-14,86.66549338556699,86.75626062604695,85.7578582677793,86.2396011352539,103242500
2006-07-17,86.23958003997676,86.64452754395955,85.98125568448559,86.11390686035156,81159000
2006-07-18,86.37229614331501,86.60968134717555,85.45069396568834,86.55382537841797,122771000
2006-07-19,86.70038819954948,88.15261050398684,86.37922457338419,87.75464630126953,133565300
2006-07-20,88.05486223974242,88.1805354218721,87.03551546323061,87.15420532226562,112259800
2006-07-21,87.37763326191813,87.40556123063148,86.44904827738225,86.53981018066406,101560000
2006-07-24,86.88194687192545,88.19452978968725,86.88194687192545,88.11772918701172,92884000
2006-07-25,87.95713516364322,88.87873691376122,87.77560601274722,88.43190002441406,95480700
2006-07-26,88.3830303004027,88.98346842507239,88.09677788843675,88.55059814453125,84525800
2006-07-27,88.93460137222797,89.1510418527707,88.11074473050475,88.4668197631836,87257100
2006-07-28,88.6972063648881,89.46520692342915,88.57153315882023,89.35350036621094,82137000
2006-07-31,89.13008987326108,89.33954168424158,88.98346668084356,89.26274108886719,49593100
2006-08-01,88.90666983258824,88.9345978072393,88.39001561833487,88.82289123535156,65225600
2006-08-02,89.07424810981287,89.6886529706412,89.05330345805137,89.42333984375,64770900
2006-08-03,88.9066511308025,89.75145753781909,88.77399993750919,89.66069030761719,63693800
2006-08-04,90.12150772084657,90.36586550026877,89.0044154308451,89.5071029663086,96294200
2006-08-07,89.29766082763672,89.42333405678993,88.94856911629077,89.29766082763672,45377300
2006-08-08,89.43029541410843,89.68863047676687,88.6343668864877,88.95553588867188,90901300
2006-08-09,89.49313943153058,89.78638582253657,88.39699707822834,88.65532684326172,78910600
2006-08-10,88.376016508688,89.01834367088217,88.16655945171789,88.92758178710938,69322300
2006-08-11,88.7880142933371,88.80895895075115,88.24343189369759,88.67630767822266,47482200
2006-08-14,89.1091391191611,89.4791807694195,88.61342957944272,88.74608612060547,57839000
2006-08-15,89.54200658288073,89.97487681184414,89.2976434977053,89.80731964111328,68143000
2006-08-16,90.28909509803576,90.6870541522112,90.09359391738596,90.55439758300781,71737600
2006-08-17,90.47062483400232,91.02218514578783,90.40779087191956,90.78480529785156,70992800
2006-08-18,90.89648330970495,91.24557495117188,90.47756907857207,91.24557495117188,58288400
2006-08-21,90.88949964233865,90.95932223583313,90.62419722461009,90.85459899902344,42133600
2006-08-22,90.75685388608254,91.1268901945661,90.54040810732222,90.84761047363281,60839900
2006-08-23,90.88950342891104,91.07103791818683,90.19830873030698,90.59626770019531,66592100
2006-08-24,90.75686065871005,90.83366125601886,90.34492437127219,90.51947021484375,57983000
2006-08-25,90.51252801438393,90.93842046727795,90.44969404267097,90.63121795654297,41756000
2006-08-28,90.51944385780646,91.33632754288587,90.51246586133125,91.06402587890625,52681500
2006-08-29,91.10592065263302,91.34330036048867,90.6311505834926,91.16875457763672,61817800
2006-08-30,91.37125243148145,91.48994232364262,91.14783929724648,91.22463989257812,50052200
2006-08-31,91.35728601741341,91.455031250014,91.16877354974396,91.21066284179688,37510300
2006-09-01,91.55974332326848,91.86694563213128,91.35028623509564,91.75523376464844,48794500
2006-09-05,91.81804432550088,92.05543464683876,91.60160929573378,91.92975616455078,52348300
2006-09-06,91.53881782842977,91.57372912599986,90.9942356773195,91.11990356445312,53795600
2006-09-07,90.8057119958958,91.16179227239722,90.31000785319561,90.70098876953125,86269400
2006-09-08,90.81969315581222,91.0850062429043,90.64514731502692,90.9593276977539,45096300
2006-09-11,90.66608402829253,91.24557744739268,90.4007709644214,91.05008697509766,68496600
2006-09-12,91.1548434226258,92.04851752257817,91.02218684235487,91.94379425048828,69875600
2006-09-13,91.90884940369874,92.47437617349003,91.82507081659831,92.31379699707031,62898400
2006-09-14,92.13226083853938,92.3277512845545,91.98563767731288,92.32076263427734,57805400
2006-09-15,92.7829156969295,92.83901730136843,92.34112224965233,92.53748321533203,76703100
2006-09-18,92.4182302995145,92.83898684462964,92.32005519902543,92.6636734008789,64154100
2006-09-19,92.6496532120527,92.65667259858135,91.91334524588031,92.43226623535156,92089100
2006-09-20,92.74081933517,93.10547432409868,92.60757939496813,92.92314147949219,75204100
2006-09-21,92.99330473932832,93.09147988332181,92.15881066523963,92.47437286376953,88932500
2006-09-22,92.33408864997023,92.34109733602655,91.86424987737955,92.19384002685547,65966800
2006-09-25,92.3762123674283,93.16162434420333,91.89936464964511,92.90215301513672,92299100
2006-09-26,92.91618238079371,93.68756628822197,92.84605268001296,93.67353820800781,73962700
2006-09-27,93.61041492721867,93.94701390369055,93.45613816710895,93.78572845458984,82432200
2006-09-28,93.78568280942304,93.96099625146977,93.46310136793238,93.75061798095703,58597500
2006-09-29,93.82781498949346,93.92599015041252,93.60340850722706,93.67353820800781,47966600
2006-10-02,93.64543914227191,93.84880876118473,93.23170191798049,93.32286834716797,51687400
2006-10-03,93.18962066065104,93.87684641516887,93.02131589003508,93.51921081542969,73108100
2006-10-04,93.42805364126161,94.6692760342348,93.32286983689325,94.61317443847656,80890500
2006-10-05,94.61318715287764,94.95680546046623,94.49397525847834,94.7955093383789,60505900
2006-10-06,94.63424939828147,94.7394439453967,94.24855745943817,94.67632293701172,64983600
2006-10-09,94.56411249315931,94.87967467416868,94.41684443520157,94.73240661621094,41176800
2006-10-10,94.7393392306557,94.98477150207076,94.55700649730292,94.85855102539062,56403700
2006-10-11,94.55711832172177,94.97085575161245,94.17844574358075,94.7464599609375,104071800
2006-10-12,94.98486000851612,95.64404053502993,94.94979516556135,95.56690216064453,59158600
2006-10-13,95.48274953864713,95.86844138811861,95.39859178039791,95.81233978271484,53944000
2006-10-16,95.73513811843532,96.10680164576223,95.66500848297436,95.95953369140625,42273000
2006-10-17,95.70012406058996,95.86140946736077,95.13911878018216,95.65805053710938,90500600
2006-10-18,96.09983336706159,96.33124844681109,95.44066366447649,95.78427124023438,86848600
2006-10-19,95.64399705246488,95.98761523674234,95.53179388613556,95.93852233886719,64063200
2006-10-20,95.95953369140625,96.03667201030127,95.60189823122754,95.95953369140625,48094500
2006-10-23,95.76325393432742,96.63281283184337,95.64404202665223,96.40139770507812,66219900
2006-10-24,96.26812434483816,96.72393505147097,96.2260508273378,96.68888092041016,53234900
2006-10-25,96.59071309955704,97.06055191422905,96.42941700325864,97.01847839355469,78105400
2006-10-26,97.23589077847193,97.47431459141784,96.7590324522923,97.32003784179688,66843700
2006-10-27,97.20080602256867,97.29898114309803,96.51358017886317,96.70993041992188,80238000
2006-10-30,96.53458673311822,96.9132590222999,96.35225392327177,96.6397705078125,49717800
2006-10-31,96.8221391508137,96.95536841463952,96.24710576891665,96.62577819824219,71274100
2006-11-01,96.92730795849513,96.99041823689784,95.87542718397836,95.97360229492188,83005600
2006-11-02,95.72817704487,96.0788040351893,95.62299322788884,95.91751861572266,60693100
2006-11-03,96.26110660364209,96.3452536307273,95.10403147980436,95.74918365478516,71346400
2006-11-06,96.04372363124418,96.96937306840012,96.036704245174,96.8291244506836,63303300
2006-11-07,96.91325856330538,97.46023558968962,96.77300996428315,97.20077514648438,63318900
2006-11-08,96.77308046943156,97.5093995261048,95.9736511022609,97.41122436523438,87517800
2006-11-09,97.48129583669237,97.57246226315414,96.70290361920854,96.89925384521484,95916300
2006-11-10,96.87120029536824,97.01144891645723,96.5766749809962,96.94132995605469,48991500
2006-11-13,96.89925582229526,97.50233458598659,96.82212816791214,97.17976379394531,59398200
2006-11-14,97.45325449564086,97.99322299004776,96.85718440568525,97.90906524658203,96704000
2006-11-15,97.874005471891,98.49110158679484,97.84594932559081,98.18956756591797,76509600
2006-11-16,98.48407485422956,98.6523689000541,97.81788595551456,98.44200134277344,76728800
2006-11-17,98.12645923004759,98.4770862019842,97.98621058133014,98.47007751464844,56353800
2006-11-20,98.38590495210487,98.694458319441,98.13345316976469,98.52615356445312,69174200
2006-11-21,98.51916769291715,98.64538826317438,98.37890834780593,98.62435150146484,51367900
2006-11-22,98.70145923541685,98.98897582328229,98.52614580871096,98.82067108154297,45505300
2006-11-24,98.34388212622028,98.76462818012341,98.31582596912016,98.4210205078125,30998000
2006-11-27,98.37190636365966,98.42099927785088,97.03952809660146,97.06757354736328,84545100
2006-11-28,96.94133462876727,97.58648687710098,96.85016820553732,97.48831176757812,106652900
2006-11-29,97.80391099428094,98.5472386344005,97.53042232102396,98.50516510009766,90034900
2006-11-30,98.48407753627288,98.91184274819746,98.00721942612407,98.54718780517578,83994300
2006-12-01,98.54715983615336,98.63832622110526,97.45320601785022,98.32977294921875,126080000
2006-12-04,98.35088539643425,99.26251784676187,98.33685731865711,99.08018493652344,87813200
2006-12-05,99.26948795402257,99.54999589910415,99.05910967028238,99.5079116821289,73374400
2006-12-06,99.48690026914223,99.6271596275576,99.22743971658988,99.42378997802734,53253200
2006-12-07,99.5990781767413,99.7884197022783,98.95392595299433,98.9889907836914,62857400
2006-12-08,98.96792107733931,99.50787862923463,98.72247804445567,99.17127990722656,79625500
2006-12-11,99.17126950529976,99.64110807014796,99.11516794080276,99.45878601074219,39779400
2006-12-12,99.36068473180896,99.48690532044739,98.7996793705234,99.38172149658203,77451600
2006-12-13,99.73934454573507,99.81648290688015,99.26950569159166,99.48689270019531,55520200
2006-12-14,99.47986552227214,100.44759920034635,99.46583745004794,100.36344146728516,64755200
2006-12-15,100.58415480146914,100.76044503427877,100.30209473293448,100.37260437011719,70857400
2006-12-18,100.51363759510495,100.75340049686257,99.95656517609955,100.09759521484375,48954600
2006-12-19,99.81554541776062,100.52775418070857,99.56168701791425,100.28800201416016,65023600
2006-12-20,100.33030474975955,100.59826936900384,100.13990826977528,100.23158264160156,41469600
2006-12-21,100.3232904512193,100.43610806964287,99.65338943973306,99.86492919921875,48698400
2006-12-22,99.8790196572169,99.8860673947842,99.19501251652488,99.25142669677734,62069100
2006-12-26,99.2937386065492,99.85786967169341,99.27258463309799,99.83671569824219,32696900
2006-12-27,100.04118246009087,100.55595771063484,100.01298075590468,100.49248504638672,39727100
2006-12-28,100.42197486419364,100.6264668081719,100.12580855227566,100.28094482421875,37288800
2006-12-29,100.17520185967292,100.51367623475642,99.73094684494022,99.86492919921875,45461200
2007-01-03,100.30912067244883,100.73926917743317,99.12445573013761,99.6885757446289,94807600
2007-01-04,99.58992719714061,100.16816462679836,99.1527306351411,99.90019989013672,69620600
2007-01-05,99.66040044849137,99.70975612087918,98.99049968389762,99.10331726074219,76645300
2007-01-08,99.30077752705472,99.71681993611216,98.89883059091575,99.56168365478516,71655000
2007-01-09,99.64632071844976,99.8508234781812,99.00462148742461,99.47708892822266,75680100
2007-01-10,99.1315004904626,99.82961351331699,98.93405633933394,99.8084487915039,72428000
2007-01-11,99.83670992131297,100.57007273163171,99.78029574207237,100.2457046508789,54476800
2007-01-12,100.23865981914676,101.00729370117188,100.21045810563395,101.00729370117188,55370600
2007-01-16,100.88742839984695,101.14833462744612,100.6476653897186,100.80986022949219,44871300
2007-01-17,100.73226623960021,101.16241493587485,100.64763959187276,100.85214233398438,50241400
2007-01-18,100.9579038811174,101.02136579175941,100.35146496187456,100.5136489868164,68177300
2007-01-19,100.51365035548785,100.90854957796792,100.45724694075145,100.71110534667969,56973000
2007-01-22,100.88737297389576,100.90852693965203,100.08347923555282,100.40081024169922,60253600
2007-01-23,100.31624361201888,100.89448104823651,100.17521350266821,100.69703674316406,54064400
2007-01-24,100.81689488465764,101.52910380373413,100.7745869353925,101.50794982910156,55834700
2007-01-25,101.44444673293904,101.48675466503308,100.13989477389923,100.3161849975586,73583800
2007-01-26,100.53484389751459,100.59124732841528,99.83673039116827,100.22457122802734,67255600
2007-01-29,100.26685108355669,100.69699975300483,99.94953076410562,100.16812896728516,66114600
2007-01-30,100.37965676549427,100.73928494500592,100.17515408231807,100.6899185180664,70407600
2007-01-31,100.57712824626462,101.63486986587229,100.41493345079377,101.36690521240234,91868600
2007-02-01,101.64896406852884,102.00860310103441,101.47973229784768,101.97334289550781,69312400
2007-02-02,102.05791995104738,102.21305618841673,101.81112012606883,102.11433410644531,49607000
2007-02-05,102.03682038046156,102.2060629368734,101.78296192579664,102.1426010131836,45705300
2007-02-06,102.22719053810397,102.26949847631559,101.77588793067515,102.1707763671875,57081300
2007-02-07,102.33297355263885,102.5022160871677,101.9451435625214,102.39644622802734,55669700
2007-02-08,102.09323150871478,102.33298371985616,101.7336031920027,102.2624740600586,70641000
2007-02-09,102.29065426746361,102.48105075271023,101.11303667335135,101.5008773803711,79084400
2007-02-12,101.50090548335257,101.57141514784922,100.97203458005032,101.1553726196289,65657000
2007-02-13,101.38099785182978,102.17782244834719,101.37393935564026,102.00859069824219,64081800
2007-02-14,102.10733377950726,102.88300456659108,102.09322754413338,102.67851257324219,66039400
2007-02-15,102.7207951150216,102.91823932180503,102.55155261210626,102.81246948242188,38715200
2007-02-16,102.5586381912121,102.78428416145115,102.41054961706683,102.76313018798828,39841800
2007-02-20,102.64324566316387,103.09454832651763,102.24835717771737,102.98171997070312,56911800
2007-02-21,102.67848598247149,103.0028647526361,102.49514800971018,102.93939208984375,63971600
2007-02-22,102.98877387904518,103.24968002532489,102.3682287096191,102.8618392944336,79067400
2007-02-23,102.77017247740497,102.80542192101368,102.26950341130103,102.45989990234375,71966200
2007-02-26,102.83360330198049,102.91821915690812,102.07202832793122,102.36819458007812,69192800
2007-02-27,101.45858125183665,101.68422720588553,98.01739168338024,98.3699722290039,274466500
2007-02-28,98.9975594419207,100.11876292975525,98.58151700453361,99.37834167480469,177536300
2007-03-01,98.2571314974366,99.60399159447131,97.34747853864795,99.08216857910156,212828600
2007-03-02,98.75780893677772,99.18795761521905,97.77763549048078,97.78468322753906,162574000
2007-03-05,97.2628581454979,98.42638033015696,96.83976797281579,96.85387420654297,143750400
2007-03-06,97.86226225797088,98.80717560425155,97.11479317031886,98.5110092163086,143333300
2007-03-07,98.43340066885243,99.0468979263297,98.29941838549647,98.41224670410156,115144900
2007-03-08,99.10335916389384,99.54056646367397,98.77194326941085,99.24440002441406,117891600
2007-03-09,99.64632520398908,99.72389336463662,98.77897996031618,99.27259063720703,107765100
2007-03-12,99.01872255504345,99.66746949016547,98.83538453856485,99.42066955566406,80366900
2007-03-13,98.84948119515751,99.26553443583506,97.34043682023047,97.488525390625,190605200
2007-03-14,97.61546005357572,98.27126556675798,96.4307943986615,98.21485137939453,231853800
2007-03-15,97.99618976847182,98.71545674242823,97.8763137327956,98.34877014160156,132435900
2007-03-16,98.62562402128114,98.8521757591001,97.78315230046171,98.07341766357422,121531600
2007-03-19,98.59022455647973,99.34774478147605,98.5123487464575,99.25570678710938,96161200
2007-03-20,99.17075250238945,99.85747258896815,99.08580100387042,99.80083465576172,82147400
2007-03-21,99.89287186176684,101.69815600658269,99.69464449839427,101.44329071044922,152368700
2007-03-22,101.5778070330769,101.71939646728852,101.08931430285259,101.36541748046875,118942200
2007-03-23,101.43620806042405,101.8114248869634,101.34417007567956,101.51408386230469,74416800
