Date,open,high,low,close,volume
2016-01-20,157.2834633034668,159.38307065859286,153.8747953684076,157.81048583984375,286547800
2016-01-21,158.28648684270343,160.54759099512893,156.95191332512783,158.6945037841797,195772900
2016-01-22,161.32111322714718,162.1541514964134,160.55607993484884,161.9501495361328,168319600
2016-01-25,161.44009506409074,161.63560123761764,159.30649272784032,159.5019989013672,130371700
2016-01-26,160.16507113737606,161.95866205734754,159.82505918796772,161.6781463623047,141036800
2016-01-27,161.151107991818,162.83418902478653,159.00899660491604,159.91854858398438,185681700
2016-01-28,161.47409779379623,161.67809971633457,159.0939759227568,160.75155639648438,143798800
2016-01-29,161.52516233436543,164.80632858622909,161.40615684214762,164.67031860351562,210529300
2016-02-01,163.6587198770802,165.40131000496663,163.0721883391973,164.6107635498047,136061600
2016-02-02,163.17421408518916,163.1827098433736,161.11709918971633,161.64413452148438,182564900
2016-02-03,162.70669492378187,163.02120660814393,159.04301254317713,162.61318969726562,205054900
2016-02-04,162.11168743422985,163.8457692460231,161.47415525817527,162.86822509765625,139531800
2016-02-05,162.34965518428928,162.92767797744992,159.1279861821613,159.76551818847656,180788300
2016-02-08,157.91246464520637,158.2099718617803,155.3878363307631,157.6149444580078,191526700
2016-02-09,155.86381633701296,158.90697049290455,155.7278064039782,157.62339782714844,184513100
2016-02-10,158.45649034410195,160.0970668141741,157.35992780707878,157.48744201660156,148214100
2016-02-11,154.99680162520218,156.49288526005913,153.9342481211839,155.43882751464844,219058900
2016-02-12,157.22390859501823,158.6604699092574,156.37386586746663,158.6434783935547,127632400
2016-02-16,160.46261301416985,161.34665198452024,159.49356455966264,161.32115173339844,120250700
2016-02-17,162.49417845484834,164.33027394454254,162.36666425742268,163.9562530517578,136009500
2016-02-18,164.2282924393212,164.2878016706685,162.97023252736196,163.2847442626953,102343000
2016-02-19,162.50265395283836,163.36119237105595,161.89062219924625,163.20819091796875,114793000
2016-02-22,164.79782315622415,165.71587110198783,164.72981816350543,165.5713653564453,103640300
2016-02-23,164.90833635092167,165.18035632750426,163.3612519180175,163.4802703857422,111455300
2016-02-24,162.04369827663794,164.50881774329739,160.9301440423064,164.22830200195312,150812200
2016-02-25,164.67878607558887,166.22587017929445,163.91375275283525,166.2173614501953,110728300
2016-02-26,167.0928961157715,167.1863883589324,165.67331342362607,165.83482360839844,129833700
2016-02-29,165.85185546683186,166.8038992765713,164.33878028179998,164.53428649902344,125918100
2016-03-01,165.76685472350312,168.48700227274983,165.29083279357238,168.40199279785156,141799700
2016-03-02,168.08748942290447,169.20953931757742,167.67096372824818,169.15853881835938,102415000
2016-03-03,168.98004697538678,169.83859873053098,168.40202394516794,169.82159423828125,95172200
2016-03-04,170.0170071201101,171.1560740039199,169.18396904620027,170.3740234375,129293600
2016-03-07,169.44748704403273,170.91807006589138,169.3709863237614,170.51004028320312,100219000
2016-03-08,169.43056471144095,169.9405826921164,168.48701653097157,168.6485137939453,123974900
2016-03-09,169.46456289205113,169.8300751343513,168.67401620447293,169.4815673828125,94801200
2016-03-10,169.974552559488,170.91810052283273,167.7814407265618,169.61752319335938,156838700
2016-03-11,171.079626225304,172.39719529009795,169.60055990781763,172.3546905517578,137964500
2016-03-14,171.84467078631997,172.59269969657086,171.5131545837727,172.13368225097656,73612000
2016-03-15,171.16460163134212,172.1591500515343,170.90109046496073,171.85313415527344,93169100
2016-03-16,171.3686509650683,173.25574720918922,171.32614622665338,172.84771728515625,129303200
2016-03-17,172.76270068852335,174.4542775333487,172.3631795410084,173.9442596435547,134278500
2016-03-18,174.44835695401974,174.96955793933162,174.13222313978048,174.62779235839844,138372400
2016-03-21,174.3629466491302,175.10629406305057,174.13224767885308,174.87559509277344,72926700
2016-03-22,174.09801108504792,175.35401960348366,173.93568093429698,174.78155517578125,97471900
2016-03-23,174.39710718832475,174.58508218393393,173.45723221027873,173.6281280517578,81052500
2016-03-24,172.59426960039278,173.5854081389846,172.3721232538212,173.5512237548828,84360900
2016-03-28,173.96986608890003,174.18347281937423,173.200887074201,173.6537322998047,62408200
2016-03-29,173.24363754203526,175.371165756783,172.93604325842742,175.2600860595703,92922900
2016-03-30,176.2683218084484,176.75533849934112,175.66167280178453,176.02908325195312,86365300
2016-03-31,175.9350784477438,176.3622919762726,175.43950919014767,175.6018524169922,94584100
2016-04-01,174.60214897091353,176.98599437743846,174.28600214019448,176.7980194091797,114423500
2016-04-04,176.721094003541,176.9261611260248,175.9179307373771,176.22552490234375,63497000
2016-04-05,174.87557541783968,176.23411124130396,174.20912338981867,174.4654541015625,99662200
2016-04-06,174.46545053968902,176.43063523957525,174.2860151338752,176.37081909179688,91839800
2016-04-07,175.27716149332366,175.6360192836335,173.52558346352043,174.26039123535156,113859000
2016-04-08,175.44804701264403,175.88381315139978,174.1920382083282,174.73033142089844,95040600
2016-04-11,175.37114728111675,176.07178370122472,174.22621819401138,174.32020568847656,83757500
2016-04-12,174.49111051155035,176.22559655218942,174.04680475094858,175.94363403320312,115350600
2016-04-13,176.86641333653378,177.8062883808676,176.72970186871737,177.72084045410156,96336400
2016-04-14,177.78061616651783,178.23346139280787,177.3790344696161,177.72933959960938,65212900
2016-04-15,177.72938202037352,177.8660934897196,177.20818095132455,177.53286743164062,75761600
2016-04-18,177.53283484195885,178.81447529738014,176.86638284814143,178.78030395507812,82531000
2016-04-19,179.20752461026262,179.6005537313051,178.52398039918532,179.34422302246094,88316100
2016-04-20,179.38694958491706,180.21574483428532,178.90847254147184,179.51512145996094,81100300
2016-04-21,179.5321921312145,179.64327181016685,178.2761834327505,178.5496063232422,85695000
2016-04-22,178.1907485576126,178.82301617621283,177.6439158141503,178.5496063232422,99251700
2016-04-25,177.94299545022145,178.28477413635568,177.32780685270362,178.24205017089844,66166500
2016-04-26,178.6093935111129,179.01952781029163,178.02838947688943,178.50686645507812,75864200
2016-04-27,178.12241335653445,179.2673425079537,177.76355554956075,178.8743133544922,77329400
2016-04-28,178.11384932218704,179.2245939370778,176.8322088857555,177.25086975097656,97216200
2016-04-29,176.62714078512494,176.97745896489553,175.1831571484048,176.29391479492188,142424100
2016-05-02,176.79803944089727,177.87461280493244,176.36228634920914,177.6951904296875,62188000
2016-05-03,176.45626061099597,176.6954991183959,175.3967664799957,176.14866638183594,106422100
2016-05-04,175.14901276426977,175.8838205785208,174.66198306804077,175.1660919189453,92243800
2016-05-05,175.636005755631,175.99486351830055,174.7046834879276,175.13189697265625,67619200
2016-05-06,174.3543835489577,175.81545955615155,174.20059293637007,175.77273559570312,89315000
2016-05-09,175.64458936860893,176.3537524053993,175.4651539368454,175.91799926757812,74374900
2016-05-10,176.62711561802575,178.1223625728743,176.5587599070161,178.1052703857422,77472200
2016-05-11,177.64390832308192,178.18218843006701,176.4391632080078,176.4391632080078,81727000
2016-05-12,177.1141760892204,177.2850719279174,175.4736777304011,176.49044799804688,89586300
2016-05-13,176.1913677258027,176.7467399672377,174.6277650147003,174.9524383544922,96474600
2016-05-16,175.12340084735195,177.1569286736964,175.06358468663856,176.67845153808594,77486800
2016-05-17,176.40501651561303,176.69551858696076,174.4996347851048,175.02938842773438,114924900
2016-05-18,174.67904573651975,176.26828036675644,173.98696200097675,175.08062744140625,120062100
2016-05-19,174.35434926263991,174.76447051974662,173.26068388534225,174.47396850585938,115430500
2016-05-20,175.08918797914677,176.09741866877684,175.03792444260188,175.5762176513672,104990400
2016-05-23,175.5933080555922,175.87527056217658,175.1490153520557,175.3369903564453,58682600
2016-05-24,176.15726328042652,177.925933933011,176.1316315061159,177.6097869873047,93537800
2016-05-25,178.29325221625496,179.23312698203105,177.60970811728322,178.814453125,76621400
2016-05-26,178.9511705605601,179.1818694721816,178.54958887783812,178.86572265625,55280700
2016-05-27,179.02808620788988,179.64327468381595,178.97682267448292,179.63473510742188,64211200
2016-05-31,179.90814195685155,180.01922163572365,178.7290285581202,179.29295349121094,109879400
2016-06-01,178.67778617076948,179.83980751699386,178.4812715935652,179.66038513183594,69936200
2016-06-02,179.2588301543249,180.2243240301233,178.78035300569476,180.20724487304688,63044700
2016-06-03,179.6432372571913,180.0191871405458,178.45558450978598,179.6688690185547,101757100
2016-06-06,180.02775978915156,180.9420029041356,179.86541657901265,180.58314514160156,64887000
2016-06-07,180.73690771782734,181.42899136952713,180.71127595572875,180.8650665283203,60974800
2016-06-08,181.00179040851677,181.58280747695036,180.87363158920337,181.4546356201172,66170900
2016-06-09,180.71987945251055,181.32652845763076,180.4464695475789,181.2069091796875,73786900
2016-06-10,179.82272799096665,180.16449360605262,178.94265610895147,179.489501953125,113829200
2016-06-13,178.88280193126795,179.74576833741662,178.01983552511925,178.1052703857422,117751200
2016-06-14,177.7208030242387,178.3530836515823,176.79802036711038,177.75497436523438,125059300
2016-06-15,177.75501079219208,178.88286083898365,177.31925765821705,177.50723266601562,109124500
2016-06-16,177.50724662515444,178.20788317068767,175.66168078755499,178.0369873046875,149533100
2016-06-17,177.93219244420484,177.9579575096975,176.7125979580324,177.37393188476562,117055700
2016-06-20,179.3493407695152,180.027842685571,178.43034306102825,178.5162353515625,82789600
2016-06-21,178.9027078863276,179.435203343438,178.45609160647757,179.02294921875,72461700
2016-06-22,179.20331002482786,179.93335513265026,178.58492226663827,178.73094177246094,95560500
2016-06-23,180.19961644355067,181.11001707132033,179.73583214263311,181.05848693847656,102731400
2016-06-24,174.8917826601768,181.09282795811367,174.11020745575058,174.55682373046875,333444400
2016-06-27,173.13970116065153,173.1482982530692,170.6146197907235,171.43055725097656,230775800
2016-06-28,173.0452330749053,174.54825652290359,172.73603915567554,174.52249145507812,159382400
2016-06-29,175.93099037715822,177.72602617184359,175.82793013411663,177.494140625,137328600
2016-06-30,177.96655692884892,179.96771360333886,177.40828325678643,179.9161834716797,165021900
2016-07-01,179.91620800172362,180.78367568733645,179.753020492338,180.2941131591797,106055300
2016-07-05,179.46096135791467,179.57261869982185,178.39597048552673,178.99717712402344,109803700
2016-07-06,178.49903586728686,180.19101159482756,177.8377019932695,180.07077026367188,96021500
2016-07-07,180.2511039404489,180.92102171960528,179.18611316605705,179.95909118652344,85593800
2016-07-08,181.2645788156304,182.88784315286145,181.03268016593432,182.63876342773438,133971000
2016-07-11,183.10260351882224,183.85841375057328,182.8964698814382,183.282958984375,73633900
2016-07-12,184.2534423105155,184.91477610346766,183.30867974915532,184.61416625976562,101275600
2016-07-13,185.03504095983465,185.04362494591336,184.09887536968378,184.5884246826172,87324100
2016-07-14,185.85954699161897,186.09144566620674,185.22399129097997,185.6190643310547,91230900
2016-07-15,186.1859040286583,186.38344052969958,184.923363629447,185.36997985839844,107155400
2016-07-18,185.49022849822597,186.03132100647886,185.232564774995,185.86813354492188,58725900
2016-07-19,185.44730053458315,185.71354826939714,185.19823387775406,185.67919921875,54345700
2016-07-20,185.67920080833477,186.69266162763486,185.67920080833477,186.45217895507812,58159500
2016-07-21,186.34051692553456,186.5638184986466,185.30127803556377,185.74789428710938,67777300
2016-07-22,185.8681601127261,186.63255430086946,185.60191236594807,186.58102416992188,62787500
2016-07-25,186.37492025495314,186.42645039411627,185.49028458511833,186.07431030273438,55873100
2016-07-26,185.97126468977405,186.52094139306962,185.3099306059363,186.16021728515625,70080500
2016-07-27,186.53802692938115,186.60673812026437,185.18959438077223,185.96258544921875,84083900
2016-07-28,185.76503997447776,186.46931986763647,185.30125580739562,186.17730712890625,65035700
2016-07-29,185.9110912909006,186.83865978393325,185.62766248818198,186.47793579101562,79519400
2016-08-01,186.53803604895776,186.9331090342013,185.86811828674456,186.3233184814453,73311400
2016-08-02,186.07426617459532,186.22886966074535,184.28782728241487,185.1295166015625,92295500
2016-08-03,185.06937140479948,185.73070521540316,184.76877465839488,185.6705780029297,53993600
2016-08-04,185.78224126873775,186.1859113772246,184.01297046404457,185.86813354492188,46585500
2016-08-05,185.86816015583045,187.43129758467038,185.86816015583045,187.3883514404297,71892200
2016-08-08,187.57729967297828,187.68037303784794,187.0104551401484,187.27670288085938,39906500
2016-08-09,187.34541840151223,187.88649788191057,187.06198957591155,187.3883514404297,51251700
2016-08-10,187.50001747021054,187.57731267022638,186.57243575404905,186.92457580566406,57941100
2016-08-11,187.45703328341395,188.0410719218816,187.19078557828414,187.7919921875,72504300
2016-08-12,187.4828409518409,187.84357810467202,187.2251902788532,187.6288604736328,61313500
2016-08-15,187.9981351629118,188.52204661393333,187.9895511771095,188.16990661621094,49813500
2016-08-16,187.74909370172895,187.81779180800473,187.1994171142578,187.1994171142578,53213600
2016-08-17,187.23375106979927,187.68895134278168,186.39206172989321,187.55152893066406,75134300
2016-08-18,187.52571963405396,188.00668485769577,187.41407541769962,187.9723358154297,52989300
2016-08-19,187.49998850866635,187.8778935685815,187.01043921219213,187.69752502441406,75443000
2016-08-22,187.45705090484964,187.92084826507224,187.08774291923015,187.68894958496094,61368800
2016-08-23,188.30736197022276,188.60797189508708,188.0067520453584,188.06687927246094,53399200
2016-08-24,187.9207977058637,188.01527394972604,186.68402255178182,187.10487365722656,71728900
2016-08-25,186.7184409659422,187.39695599813592,186.5638505669049,186.97610473632812,69224800
2016-08-26,187.16505500299778,188.19569696660065,185.7307428619742,186.62396240234375,122506300
2016-08-29,186.75279424350882,187.80920123599583,186.71843208625216,187.54295349121094,70502200
2016-08-30,187.45703570135663,187.74046448621164,186.67547365195554,187.23373413085938,58114500
2016-08-31,186.89876941273735,187.01901073239378,185.9196577797289,186.70123291015625,85269500
2016-09-01,186.6926425320238,187.0018363801602,185.54175941602995,186.70982360839844,97844200
2016-09-02,187.56871000850938,187.98096413953974,186.97608732340933,187.55152893066406,79293900
2016-09-06,187.83494888840835,188.19567287422413,187.11350091677681,188.11837768554688,56702100
2016-09-07,187.9551898978128,188.28156483432502,187.49140566121497,188.1011962890625,76554900
2016-09-08,187.76622919112629,188.0410739899741,187.36255908364436,187.6717529296875,74102900
2016-09-09,186.3491353983155,186.40066553200703,183.1541360562011,183.17990112304688,221589100
2016-09-12,182.41549353357695,186.211699332921,182.34678232524618,185.8080291748047,168110900
2016-09-13,184.51969887217058,184.78594657808128,182.5099454417596,183.1369171142578,182828800
2016-09-14,183.18844810987795,184.39945842832526,182.5099463111098,183.06820678710938,134185500
2016-09-15,182.90507125623208,185.2841331549545,182.72470268113256,184.89764404296875,134427900
2016-09-16,184.27781482498975,184.4590944722847,183.49230481076822,184.182861328125,155236400
2016-09-19,184.83893397397998,185.4863406770077,183.88939887426346,184.21742248535156,80250500
2016-09-20,185.0806099329017,185.23598120125703,184.1915058843666,184.2260284423828,69665300
2016-09-21,184.93387315502343,186.4790112377266,184.24330342432887,186.29774475097656,110284400
2016-09-22,187.3163084268032,187.77380803421613,187.06598367184026,187.4716796875,76678700
2016-09-23,187.07464262266356,187.21275921429717,186.34955027387198,186.4445037841797,73630900
2016-09-26,185.60720088486528,185.78846739687503,184.73535137440535,184.93389892578125,89827300
2016-09-27,184.76985854609575,186.17688002691108,184.39867188825184,186.08193969726562,78494800
2016-09-28,186.30634197582475,187.1609233611863,185.33955241207667,187.0055389404297,87411000
2016-09-29,186.79841062623328,187.20411988453267,184.76123698702565,185.31369018554688,128070600
2016-09-30,186.15098823868126,187.4199063360187,185.9006634609207,186.7120819091797,117202900
2016-10-03,186.29773458152573,186.48762840486694,185.62441958149935,186.26319885253906,83512100
2016-10-04,186.37544667251242,186.59987625670058,184.71808707694873,185.31369018554688,119948100
2016-10-05,185.9438362703664,186.56534774532506,185.8747779763129,186.1337432861328,72816000
2016-10-06,185.9092800737932,186.48762840486694,185.36546747170615,186.26319885253906,62927400
2016-10-07,186.53941725173914,186.71205636846065,184.89068536828006,185.62440490722656,89788300
2016-10-10,186.59120178222656,187.0573286998193,186.44445787906736,186.59120178222656,51855000
2016-10-11,186.1596456209085,186.22870391760358,183.50096047000198,184.23468017578125,130367400
2016-10-12,184.37273961947062,185.0028914421651,183.87207700226315,184.47633361816406,73866100
2016-10-13,183.1383812566466,184.37276351216602,182.31833553503682,183.87210083007812,101357000
2016-10-14,184.85616028968627,185.32230042035624,183.88937064314277,183.96705627441406,93346200
2016-10-17,183.94117904075586,184.20014434182357,183.14702844326465,183.32830810546875,58275700
2016-10-18,184.93383316687587,184.9942509255544,184.09651968983295,184.47633361816406,76869700
2016-10-19,184.74393899867815,185.2791242048393,184.381392906938,184.96836853027344,66519200
2016-10-20,184.6144216178982,185.18414246293423,183.95838781458036,184.62306213378906,73639800
2016-10-21,184.62311389740105,184.7957530338864,183.65631102434384,184.7094268798828,89089100
2016-10-24,185.58990284122785,185.8661359956941,185.14103055098113,185.4949493408203,60146600
2016-10-25,185.31369068415472,185.57265600292905,184.70944705469685,184.8734588623047,66542300
2016-10-26,184.04478912088538,185.08926459190204,183.80307849301803,184.50228881835938,75705500
2016-10-27,185.22738171082904,185.26190427403708,183.93256826038925,184.01025390625,77220200
2016-10-28,183.9843613202495,184.66629061842272,182.74997880218785,183.4664306640625,140623200
2016-10-31,183.8030623008685,184.02750504164658,183.3110400836288,183.4750518798828,61272500
2016-11-01,183.80306569263277,183.85486929097604,180.92859163190388,182.1457061767578,122781800
2016-11-02,181.83491791109532,182.22337238579485,180.6091630667303,181.04940795898438,103330800
2016-11-03,181.26526813601743,181.48107039254663,179.94455937978066,180.2207794189453,88939300
2016-11-04,180.33295723927122,181.1788981924618,179.87545761968195,180.02220153808594,109122100
2016-11-07,180.0222277216015,184.02751669080894,180.0222277216015,183.99298095703125,109794900
2016-11-08,183.59590023480513,185.39137629987184,183.32830758734963,184.8216552734375,106772100
2016-11-09,183.31965214573907,187.40263933129097,183.2937569349657,186.7811279296875,258429000
2016-11-10,187.5753075515782,188.44714384971223,185.7798313542079,187.24728393554688,172113300
2016-11-11,186.52215548537518,187.05734071616132,185.86612155178184,186.81564331054688,100552700
2016-11-14,187.34220105679455,187.54937590639128,186.21139965889404,186.96238708496094,94580000
2016-11-15,187.35083520092934,188.4212188720703,187.14367351533645,188.4212188720703,91652600
2016-11-16,187.79974435866902,188.30040714972415,187.67889562782977,188.0673370361328,65617700
2016-11-17,188.2227153855,189.09455168882707,188.1104940063949,189.0341339111328,69797200
2016-11-18,189.10316511723096,189.27580424929803,188.42985011058278,188.6111297607422,86265800
2016-11-21,189.18948988828808,190.061326121051,189.04274595830952,190.03543090820312,72402600
2016-11-22,190.34617001309869,190.5878674262554,189.67286819480196,190.40660095214844,67429000
2016-11-23,189.88869664684418,190.56199855821552,189.69016228106108,190.5102081298828,56620200
2016-11-25,190.85544100201548,191.2525096116608,190.77774221185103,191.21798706054688,37872300
2016-11-28,190.90728615059814,191.183506153263,190.21671638665197,190.32029724121094,76572500
2016-11-29,190.35477067013636,191.14892102871406,190.05264238119642,190.69142150878906,69886700
2016-11-30,191.31297403228538,191.47698581470647,190.17353207326806,190.2339630126953,113291800
2016-12-01,190.53610238199292,190.53610238199292,189.17223069951814,189.5347900390625,79040500
2016-12-02,189.62107236092234,190.12173503717594,189.267153597645,189.62969970703125,74840300
2016-12-05,190.46705189302386,191.11445861349168,190.26851752010697,190.76918029785156,67837800
2016-12-06,190.959061270603,191.40793355691486,190.47566642604642,191.37339782714844,59877400
2016-12-07,191.21802420056642,193.93712675343897,191.097175490917,193.876708984375,110738100
2016-12-08,193.85079095686748,194.82620786583053,193.58318518629963,194.3514404296875,99714400
2016-12-09,194.57591454728325,195.5427042667933,194.541378816431,195.5254364013672,88005800
2016-12-12,195.43047092700613,195.91387892867033,194.8780178109112,195.30099487304688,102016100
2016-12-13,195.9656498621836,197.10507853827684,195.9483819995325,196.6044158935547,110477500
2016-12-14,196.30233696682672,197.01016140790657,194.54138345400116,194.98162841796875,142501800
2016-12-15,195.223343267811,196.64763279569948,194.99027315853928,195.784423828125,124972600
2016-12-16,196.24370749227822,196.30449461315877,195.08019324173574,195.40145874023438,156420200
2016-12-19,195.58381282182123,196.25240492613645,195.43620398694864,195.82693481445312,90341100
2016-12-20,196.36532325294215,196.73001958163357,196.13089264770105,196.5823974609375,89838800
2016-12-21,196.4521486222382,196.62580533030481,196.03536987304688,196.03536987304688,67909000
2016-12-22,195.887773191673,196.00933421979568,195.29732444853542,195.69674682617188,56219100
2016-12-23,195.74009535462127,195.9919087870881,195.54908229264746,195.9832305908203,36697800
2016-12-27,196.25243874796763,196.8689220322584,196.23506910288478,196.46951293945312,42672500
2016-12-28,196.72997956151562,196.7473359552306,194.73289460438693,194.84576416015625,64095000
2016-12-29,194.91520718934441,195.2712119571164,194.35949792344712,194.80233764648438,48696100
2016-12-30,195.13230061041318,195.21913557425907,193.3957073267379,194.09034729003906,108998300
2017-01-03,195.40147960030797,196.08744139901077,194.39426551796575,195.5751495361328,91366500
2017-01-04,195.90510727408267,196.88628683519664,195.89642907633328,196.73867797851562,78744400
2017-01-05,196.4695278822075,196.73869778025644,195.78356596541354,196.5823974609375,78379000
2017-01-06,196.6952416881807,197.75456467524285,196.1482105516544,197.2856903076172,71559900
2017-01-09,197.0252065715797,197.1641372228094,196.59973642062232,196.6344757080078,46939700
2017-01-10,196.6518321025444,197.49408095803474,196.24373159527977,196.6344757080078,63771900
2017-01-11,196.54768684743544,197.1902313232422,195.87909452455702,197.1902313232422,74650000
2017-01-12,196.66918836686565,196.886262526211,195.33201737492675,196.6952362060547,72113200
2017-01-13,196.86891298007157,197.4506701966042,196.8341869406598,197.1467742919922,62717900
2017-01-17,196.5042288621198,196.9123293810313,196.0614023039879,196.45213317871094,61240800
2017-01-18,196.70391286427594,196.92967846768866,196.14820355066442,196.88626098632812,54793300
2017-01-19,196.9644310022128,197.10336166159573,195.7227730130148,196.15692138671875,66608800
2017-01-20,196.84283945131648,197.3725009150352,196.20898663380223,196.87757873535156,129168600
2017-01-23,196.87761583634372,196.93838972112547,195.60121851519577,196.3653106689453,75061600
2017-01-24,196.58234682517804,198.04109201672497,196.469477275521,197.6243133544922,95555300
2017-01-25,198.57942708476708,199.33485412597656,198.41444861313335,199.33485412597656,84437700
2017-01-26,199.1872539808491,199.45643708214078,198.8486188041048,199.12648010253906,59970700
2017-01-27,199.20471113209342,199.35232004329566,198.6316318891941,198.81398010253906,59711100
2017-01-30,198.11924177400348,198.14528961314156,196.5910444648964,197.58090209960938,79737300
2017-01-31,197.08595656386888,197.6243094598463,196.51289088302542,197.5635223388672,75880800
2017-02-01,197.56356484379907,198.48395730863902,197.05127292456288,197.64170837402344,79117700
2017-02-02,197.64168968479072,198.05848163822307,196.9470629273824,197.77194213867188,69657600
2017-02-03,198.68364238391007,199.31749521770817,198.3710550653382,199.13514709472656,80563200
2017-02-06,198.72709437272127,199.12651675044256,198.4405548244087,198.77919006347656,57790100
2017-02-07,199.16990973974575,199.4130317661329,198.5968307136232,198.78785705566406,57931200
2017-02-08,198.78787866212687,199.17860958634967,198.24084741872008,199.04837036132812,51566200
2017-02-09,199.04833352737788,200.53311341449714,199.04833352737788,200.22921752929688,65955200
2017-02-10,200.57655208305115,201.24514429975866,200.24659507366044,201.01937866210938,66015900
2017-02-13,201.51426133280586,202.37387967172504,201.48821349670106,202.11338806152344,55182100
2017-02-14,201.93105609773758,202.9296051417877,201.58374275581434,202.92091369628906,71109000
2017-02-15,202.70388826996123,204.17131200325315,202.6517925810658,203.98028564453125,86785800
2017-02-16,204.0063604673504,204.18870865175657,203.05124179659123,203.80665588378906,84722400
2017-02-17,203.13804131085132,204.12789916992188,203.12067166443725,204.12789916992188,77204100
2017-02-21,204.5012721371438,205.51717783350514,204.49258068942396,205.34352111816406,88946100
2017-02-22,204.93538045164397,205.38688517335603,204.7704019671449,205.1611328125,62115200
2017-02-23,205.6821625981318,205.69951899578246,204.5360043935801,205.30010986328125,74615900
2017-02-24,204.44912825978332,205.6039511067365,204.40571077889183,205.560546875,82381600
2017-02-27,205.4737201903701,206.05547736011744,205.22191998970402,205.88182067871094,56515400
2017-02-28,205.4997827925142,205.74290481377946,204.93539522511054,205.3261260986328,96961900
2017-03-01,206.9932178393556,208.66903710130043,206.97584819827236,208.2001495361328,149158200
2017-03-02,208.00915023062703,208.01784167687381,206.83695766386924,206.88905334472656,70246000
2017-03-03,206.80218245982212,207.18423505196228,206.42012986768196,207.01925659179688,81974300
2017-03-06,206.22051436965015,206.7588542095368,205.79504411767437,206.40286254882812,55391500
2017-03-07,206.0988879749573,206.45489277192863,205.57790469894292,205.7863006591797,65103700
2017-03-08,206.08150610899736,206.3419977315536,205.26530520792653,205.40423583984375,78168800
2017-03-09,205.5258489959061,205.9947366853486,204.6922914911424,205.66477966308594,90683900
2017-03-10,206.62855901867897,206.6719765018838,205.43030537783528,206.38543701171875,81991700
2017-03-13,206.32464554022698,206.53304150572797,205.9947018229614,206.4896240234375,57256800
2017-03-14,205.9426154366547,205.9947243706002,205.08301013932834,205.69949340820312,59880800
2017-03-15,206.27254514390765,207.90494704677877,206.03810134422497,207.47947692871094,96081800
2017-03-16,207.61845763973486,207.69660117542296,206.74148260231016,207.07142639160156,78344000
2017-03-17,207.33562760211504,207.52748497821477,206.70773315429688,206.70773315429688,89002100
2017-03-20,206.70775257455526,206.9955386657425,206.08858732634974,206.48101806640625,52537000
2017-03-21,207.0914727565942,207.2135626190538,203.69910446382679,203.8299102783203,131809300
2017-03-22,203.8647715237092,204.59731059362872,203.2368770904082,204.3095245361328,97569200
2017-03-23,204.30955604002224,205.2339526241447,203.7165519320181,204.09153747558594,100410300
