,open,high,low,close,volume,symbol
2023-01-31,97.88480080591276,99.18049633853173,96.50835118107173,97.84442375980173,1169714,SPY
2023-02-01,98.44626463116664,99.283199612137,96.70193415211544,97.99256688212621,1000022,SPY
2023-02-02,95.8167846724628,96.69588590218578,95.24118938245611,95.96853764232095,1412815,SPY
2023-02-03,95.36198359960858,95.8746045950187,94.59675588005842,95.23568023753856,1575884,SPY
2023-02-06,95.85431418850781,96.55735422409192,94.32660181393005,95.44197801901099,1194935,SPY
2023-02-07,93.48217491809474,95.1967846386927,92.51369609796693,93.85524036832982,1087904,SPY
2023-02-08,94.84574391753245,95.43078795432544,93.43492518029265,94.43285656730905,695290,SPY
2023-02-09,93.80860443115785,94.63606169198971,92.6293022885918,93.63268199029076,757529,SPY
2023-02-10,92.8674389060268,93.9980100790518,92.54302897334642,93.27051952619911,930215,SPY
2023-02-13,92.29464624070499,93.65272329234348,91.30470185073828,92.47871257154088,868546,SPY
2023-02-14,95.32977664605271,95.78533558331358,94.47814225305072,95.13173891818215,1077286,SPY
2023-02-15,94.7483394035173,95.94386234538685,94.37623521904433,95.16004878221558,1018653,SPY
2023-02-16,93.78602909053487,94.57624544197297,92.84181046010863,93.7090279510408,1262985,SPY
2023-02-17,94.77354883141466,95.87625850440244,93.96341425878,94.91983638159122,1041518,SPY
2023-02-20,93.35677818573859,93.93628444814668,92.5517789159393,93.24403168204299,1261120,SPY
2023-02-21,93.15828898751367,94.15878423174385,93.00801383355315,93.5833990326485,1038016,SPY
2023-02-22,91.25578961289996,91.92774927859175,89.9082423116184,90.91799579510507,633906,SPY
2023-02-23,89.59135937284977,89.87236845495465,88.46593808147708,89.16915326821587,828405,SPY
2023-02-24,89.89711982368514,90.44504505570754,88.51011348238623,89.47757926904688,974200,SPY
2023-02-27,90.74546403675865,91.11180622604037,89.92715476519393,90.51948049561716,735685,SPY
2023-02-28,90.46197616350246,91.68870402099246,89.90699578693302,90.79784990396274,1215543,SPY
2023-03-01,90.92001685031936,91.62222086061409,89.74939670399408,90.6858087823041,1592625,SPY
2023-03-02,89.89289072364208,90.82071441146289,89.82387504882477,90.32229473014382,1470425,SPY
2023-03-03,87.96300048603916,89.12480918416898,87.64593755435911,88.38537336926404,1040750,SPY
2023-03-06,87.32557522940449,88.0348660025952,86.92489559627452,87.47988079943487,1644896,SPY
2023-03-07,86.911093043086,87.41065544956048,86.43127353348298,86.92096449152173,1079227,SPY
2023-03-08,88.59332443365098,89.67085309787639,87.03796202541194,88.35440756164417,977136,SPY
2023-03-09,89.01827051353585,89.58610848889211,88.12469684826642,88.85540266857926,855371,SPY
2023-03-10,86.5328090787161,87.71373098671819,85.44556166169399,86.57964632420608,1033279,SPY
2023-03-13,86.84802196556487,87.70194626667492,86.38819131256778,87.04506878962135,913867,SPY
2023-03-14,87.01745333179684,87.61003595837589,85.5639802427748,86.58700810057535,1080292,SPY
2023-03-15,85.69183036850889,86.83584377753122,84.67442360540024,85.75513369146573,1100247,SPY
2023-03-16,86.54676024577203,87.53755468992952,85.64015263834447,86.58885366413699,1049100,SPY
2023-03-17,87.68638635212149,88.83715342457046,87.12752253271007,87.98233797864027,1230343,SPY
2023-03-20,89.5277872990211,90.07857804369335,88.45067526827323,89.26462665598329,1531973,SPY
2023-03-21,88.36288049181056,88.94070261126566,87.44343365131665,88.19206813129115,1410433,SPY
2023-03-22,87.58262497383315,89.08339202361982,86.57234211062827,87.82786706712405,653804,SPY
2023-03-23,87.94071199916371,89.48457271728837,87.13444577932819,88.30950924830827,477461,SPY
2023-03-24,89.81790448283977,90.96956153044724,88.34259025272853,89.65607589158788,1422912,SPY
2023-03-27,89.19609649326804,89.61448082463912,88.5025014497439,89.05849113719151,685872,SPY
2023-03-28,88.65376427437383,89.94892524292665,87.76154486632042,88.85523505462353,945485,SPY
2023-03-29,87.83077489589714,88.69419067716798,86.178919978506,87.436555327837,761069,SPY
2023-03-30,85.62478843302411,86.509962491602,85.33926870474104,85.92461559817153,633642,SPY
2023-03-31,86.96287951387546,87.51473800190227,86.52878792393885,87.02176296292056,1250533,SPY
2023-04-03,89.24881874764283,89.95743874671184,87.75185204301366,88.85464539486276,1385286,SPY
2023-04-04,88.73182652059604,89.75727671366539,87.84894560749004,88.80311116057771,843617,SPY
2023-04-05,90.32000537343939,91.40532510389421,88.98479851474943,90.19506180932181,495106,SPY
2023-04-06,90.6380985175422,91.31148410958829,90.15054020396332,90.7310121567758,873920,SPY
2023-04-07,89.69921536867007,91.06667469151529,88.73772705046616,89.90220087099073,1176572,SPY
2023-04-10,90.87377529889874,91.07060914105108,89.8015605838977,90.43608486247439,660615,SPY
2023-04-11,92.5090829618255,93.20753252414447,91.97853418705633,92.5930333556004,1179610,SPY
2023-04-12,92.95446607572036,93.20461216716771,91.97453045780813,92.58957131248792,995603,SPY
2023-04-13,94.57962408038183,96.08241003187231,93.58903713590766,94.83572358388999,1330703,SPY
2023-04-14,90.96519096556753,92.28989019613242,90.16394320034303,91.22691669823773,1241542,SPY
2023-04-17,91.97150905694613,93.35012468497881,91.45940231258737,92.4047634987831,794425,SPY
2023-04-18,92.7121707387161,93.36680465493777,91.77673549276388,92.57177007385083,1444771,SPY
2023-04-19,92.08237202072273,93.47342387419967,90.93376704358172,92.20359545889069,972592,SPY
2023-04-20,92.71335216338258,93.2011817440597,91.55235781943513,92.37676978174741,1001138,SPY
2023-04-21,89.68415124361877,90.88928159953498,88.52708670018067,89.70818414985783,868213,SPY
2023-04-24,89.87662835095549,90.29792220513723,88.61766348306644,89.45779284410183,887730,SPY
2023-04-25,89.70028213186372,90.77235966915119,89.19415335832647,89.98325651373884,789258,SPY
2023-04-26,92.3856329621761,92.93244027018348,91.16021746724334,92.04632886871342,1055840,SPY
2023-04-27,91.63196025997246,92.11150100232709,90.64691548938973,91.37920824585841,1732152,SPY
2023-04-28,90.567562828742,91.44973492919812,89.19598201965755,90.32285847442783,701355,SPY
2023-05-01,89.99967994172064,90.58978669261126,88.79109798601044,89.69044233931085,637997,SPY
2023-05-02,91.21342433484091,91.642092759594,90.30981777162224,90.9759552656081,1664655,SPY
2023-05-03,91.58686971699375,92.75162485879578,90.1912035487741,91.47141420378493,964568,SPY
2023-05-04,90.45800775710643,91.59532058315419,89.9903012128236,90.7928108979889,848714,SPY
2023-05-05,91.11235541939419,92.49555350899082,90.58501103950138,91.5402822742461,1421890,SPY
2023-05-08,92.10552491466052,93.00953480973257,90.42951572336638,91.71952526654948,842012,SPY
2023-05-09,93.21706261880888,94.15521190462006,92.0616907303832,93.10845131750163,1858442,SPY
2023-05-10,92.4525135239274,92.74781939736172,91.61051643572486,92.17916791654329,1287310,SPY
2023-05-11,91.75614266951543,93.09447875760577,90.45172160313982,91.7731001803728,882946,SPY
2023-05-12,90.93121545088691,92.30991658181652,90.25116061252206,91.2805385971693,1961708,SPY
2023-05-15,89.00830658968273,90.08910871806458,88.59724630733146,89.34317751269802,924246,SPY
2023-05-16,89.95239799499835,90.3597622018022,89.21181128207755,89.78578674193987,1280150,SPY
2023-05-17,90.12028977741267,91.35013468665376,89.01614953586353,90.18314211125865,1118042,SPY
2023-05-18,89.964933886106,91.24586540525038,89.22446638631922,90.2351658957848,1482012,SPY
2023-05-19,89.95561228465952,90.89290849860976,89.03343969580662,89.96317409720818,1621670,SPY
2023-05-22,87.73337754947907,89.34564693646287,86.8891235420066,88.11738523923474,1115392,SPY
2023-05-23,87.67874828593173,88.73583618226178,86.47803512294435,87.60693565260306,820937,SPY
2023-05-24,86.99987769965662,87.76958758424321,86.63304940936438,87.2013184968038,1174664,SPY
2023-05-25,86.45780269863872,86.90101787524057,85.50158787887982,86.2013028770602,863354,SPY
2023-05-26,85.87285960126161,86.67998685850895,85.39204637708261,86.03601661779578,1847024,SPY
2023-05-29,86.56355382981835,87.67962075186185,85.525047700091,86.60233422597642,1075874,SPY
2023-05-30,88.69679880569302,89.60765035489801,88.65655301042068,89.13210168265935,1023375,SPY
2023-05-31,89.02823153447866,90.36710276055203,88.45391513569817,89.4105089481251,1073423,SPY
2023-06-01,89.70493983340856,90.93518882535489,88.66777560110529,89.80148221323009,682083,SPY
2023-06-02,89.72811560568283,90.98171345977008,88.51052598642082,89.74611972309545,749458,SPY
2023-06-05,87.33077576496622,87.97817603479965,86.5088526126825,87.24351432374107,1639110,SPY
2023-06-06,87.07065960067504,88.4052683071513,86.09960985739328,87.25243908227229,821554,SPY
2023-06-07,87.54534514615216,87.90851911919701,86.84144040601966,87.37497976260833,735587,SPY
2023-06-08,91.03575630013951,91.93044719694818,89.48773788627199,90.70909254161009,1390563,SPY
2023-06-09,90.74621710698824,91.06080476819172,89.92513849380808,90.4929716309999,1444237,SPY
2023-06-12,90.52996984221822,91.76475139615437,90.13260949501318,90.94868044558378,1271796,SPY
2023-06-13,90.92907165280464,92.12664858170047,89.76695133927603,90.94679996048825,1348398,SPY
2023-06-14,89.05783822355644,89.99217255012279,88.82997624116862,89.41107439564571,865327,SPY
2023-06-15,90.7677465942635,91.666129001248,90.33885511518596,91.00249205821699,709837,SPY
2023-06-16,92.52887047614385,93.20620722686736,90.95528861396176,92.08074792041457,1660800,SPY
2023-06-19,92.89315073165267,94.36383603022482,92.08904278523424,93.22643940772953,963511,SPY
2023-06-20,92.00835937966794,93.05934527190419,90.95941949371657,92.00938238281039,988855,SPY
2023-06-21,94.12402512123883,95.13540951333664,92.89047736179555,94.0129434375661,1648246,SPY
2023-06-22,92.28921669935339,93.06311870457891,91.14236311961187,92.1027409120954,1304130,SPY
2023-06-23,93.01900884104764,93.66245645192413,92.26465815406347,92.9635573029938,1199644,SPY
2023-06-26,95.64563374677685,96.9296826009487,95.30397030019746,96.11682645057307,2228639,SPY
2023-06-27,94.582214829331,95.3924278173765,94.10084598961575,94.74663690349612,884049,SPY
2023-06-28,94.00885535309814,95.31604156665146,92.66837401023902,93.99220778844524,1373964,SPY
2023-06-29,93.79174092790409,95.20022497328972,93.15955061987351,94.17988779658161,1027386,SPY
2023-06-30,93.37836415289155,94.36051366430073,92.67559621856137,93.51805494143105,1122267,SPY
2023-07-03,90.98691175111124,92.2930321274868,90.53422331944404,91.41362772346541,1763832,SPY
2023-07-04,91.16762927631052,92.87849312750332,90.22841731893409,91.5534552232187,1173461,SPY
2023-07-05,90.05829269146967,90.74022185825066,89.56221336784849,90.15121761304957,1266660,SPY
2023-07-06,90.50569153648655,91.82605398760938,89.85260618243395,90.83933008502166,1431793,SPY
2023-07-07,89.70048352550715,90.5416179573967,88.73826194197129,89.63993994968399,956257,SPY
2023-07-10,91.9681988122553,92.81453222836568,90.77402938454543,91.79428080645556,868657,SPY
2023-07-11,91.0403262647111,91.23776687468283,90.29721564306102,90.76749125887193,772268,SPY
2023-07-12,90.10424437776824,91.61529449462559,89.13517409951677,90.37523429707119,566409,SPY
2023-07-13,91.22621640749273,92.84139754880638,90.21974545177163,91.530571500289,1970057,SPY
2023-07-14,89.54559222314599,90.85865638755264,88.94352370259564,89.90109004507414,783322,SPY
2023-07-17,90.37659582952575,91.33348161123257,89.17344399876568,90.25346280499912,954046,SPY
2023-07-18,92.27670585651957,93.39650032374256,90.77663856278687,92.08656944326472,1011910,SPY
2023-07-19,89.51638801172807,91.02343079313763,88.85190623098103,89.93766851205933,1227615,SPY
2023-07-20,90.62580556830277,90.82100199970758,89.64340130955239,90.23220165462997,1298111,SPY
2023-07-21,90.22389058554859,91.60537821814746,89.65449925524867,90.62993873669807,1322928,SPY
2023-07-24,91.7827920187016,92.76025940021479,90.72955007022618,91.74490473522049,890534,SPY
2023-07-25,90.29175174316637,90.93605412755396,89.27070816544338,90.10338114649866,1037736,SPY
2023-07-26,88.70831861393135,89.47322945067243,87.287679382566,88.38045441661922,1194566,SPY
2023-07-27,89.31045387695887,90.39796334168207,87.84135731878003,89.11966033023104,966598,SPY
2023-07-28,89.8325581817858,90.83909578317949,88.28555121669388,89.56232349993668,1659665,SPY
2023-07-31,89.80003269386842,90.79966544830451,89.08921118450317,89.94443831640385,1183305,SPY
2023-08-01,90.74307453455995,91.01301376745397,89.90356447841704,90.45828912293551,1282062,SPY
2023-08-02,89.2088980470766,90.91524814776488,88.25485661600841,89.58505238188665,1279477,SPY
2023-08-03,90.29776221389405,91.14689410487149,88.73841316799765,89.94265363643457,1450236,SPY
2023-08-04,90.42711644299136,90.94869624747395,89.81950475632073,90.38410050189734,1081591,SPY
2023-08-07,89.74937429352926,90.7366655764663,88.1943389235422,89.46550225000425,712492,SPY
2023-08-08,92.0068276658206,93.31171847897967,90.78971957655286,92.05071902776626,1285703,SPY
2023-08-09,92.8868383147563,93.69867437646877,91.80865510495379,92.75366474071127,853666,SPY
2023-08-10,91.18055412564256,92.1512547316566,90.16171804358407,91.15648638762035,928109,SPY
2023-08-11,92.3180039997773,92.93272290336812,91.27667543155427,92.10469916746119,1253704,SPY
2023-08-14,90.43336335881042,91.31709631970352,90.30950162838998,90.81329897404676,1552975,SPY
2023-08-15,91.53357421732346,92.70563851210817,91.169914961436,91.9377767367721,1067947,SPY
2023-08-16,93.35960632195581,94.81573109009543,92.37688562766719,93.5963083588813,1194278,SPY
2023-08-17,92.18250347226504,92.96418742607503,92.03064426446112,92.49741584526808,1765384,SPY
2023-08-18,94.23977108684898,94.67327910459665,93.10812267616397,93.8907008903803,1154652,SPY
2023-08-21,94.25569544269524,95.3700563696226,93.6721385571135,94.52109746336805,2255356,SPY
2023-08-22,96.19730392254777,96.73492263651441,94.74848221423692,95.74170242537566,1260424,SPY
2023-08-23,98.39337618733846,99.95344834583446,97.15479586992444,98.55412210787945,673781,SPY
2023-08-24,97.92884607831758,99.0725969806938,97.40967712416816,98.24113705243097,1273547,SPY
2023-08-25,97.46679861583193,98.00836800849913,96.36214076093444,97.18525438471679,1182045,SPY
2023-08-28,96.09738451597667,97.13243412327581,94.75779020224688,95.94511216276135,1567608,SPY
2023-08-29,94.82386161423551,95.72851865068245,93.92262642219555,94.825572536439,1296034,SPY
2023-08-30,94.81580189694816,95.44999726254827,94.07667783404058,94.76333754829442,962464,SPY
2023-08-31,95.50604063188898,96.20479528112142,94.38949989833766,95.29714758972955,712007,SPY
2023-09-01,95.48136477822365,96.35491099987394,95.12778072712923,95.74134586350159,961006,SPY
2023-09-04,97.46653150738464,97.64115626811099,96.32916624892161,96.9851612585163,824478,SPY
2023-09-05,97.5133911994333,98.02153393073927,96.08365032590436,97.05259212832182,843083,SPY
2023-09-06,99.39066121847316,100.15343096634038,98.32952061136507,99.24147578885272,1324700,SPY
2023-09-07,98.60057357995281,100.2969695702415,97.49846891631478,98.89771924327813,1679005,SPY
2023-09-08,103.25373183649518,103.95682615978822,102.1791223162447,103.06797423801646,1353431,SPY
2023-09-11,103.64654780282008,105.21665886448395,102.96704995975247,104.09185441211821,732893,SPY
2023-09-12,102.3309161108845,103.97758874052936,101.64934836533688,102.81346855293312,1213725,SPY
2023-09-13,100.98044278250417,101.74511365715456,100.70634643812353,101.22573004763905,1544177,SPY
2023-09-14,101.97383083710778,103.19890716875166,100.82501261422335,102.0119598914875,864916,SPY
2023-09-15,102.0960542914078,102.41115015177691,101.03173422367412,101.72144218772551,974309,SPY
2023-09-18,103.10184026551235,104.37113172136054,101.36517954518844,102.8681556332745,1060399,SPY
2023-09-19,103.90435524574221,104.32514015233279,102.98042621077781,103.65278318155531,820107,SPY
2023-09-20,103.51421147362285,104.53886584639436,102.64392208773857,103.59139396706647,1218283,SPY
2023-09-21,102.17739942835658,102.93407989462322,101.73604400372808,102.33506194917565,1023561,SPY
2023-09-22,99.95691046558069,101.58414388985254,98.58782128375476,100.08598258680365,1261550,SPY
2023-09-25,99.95264883369532,100.46445481737379,98.47073625861728,99.46759553799554,790068,SPY
2023-09-26,100.34039788874556,101.9081779169774,99.69979439455413,100.80398615576576,935143,SPY
2023-09-27,101.55016389962398,101.75256702276151,100.60504460700407,101.1788058148828,1264994,SPY
2023-09-28,99.43355869298514,100.59729353925384,98.11348732799173,99.35539043362279,976230,SPY
2023-09-29,99.60246408880121,100.37115996802956,98.95612442753986,99.66364219778471,1704778,SPY
2023-10-02,100.51738950919562,101.69360455046056,98.88934600631482,100.2914752783877,914781,SPY
2023-10-03,99.00689736893703,99.71832775778043,98.32186783457065,99.02009779617555,1138403,SPY
2023-10-04,99.66912914985522,99.98416747044854,98.61248477970759,99.29832612507806,1341367,SPY
2023-10-05,99.83320634285911,99.96828629329646,98.90125244375179,99.43476936852413,657919,SPY
2023-10-06,97.71686781250939,98.74403710132228,96.84280208857187,97.79341959494707,639122,SPY
2023-10-09,98.14930943120311,99.41631322617431,97.32136945634318,98.36884134125874,651245,SPY
2023-10-10,99.34105660697001,99.81086188776983,98.68793703311287,99.24939946044135,1525283,SPY
2023-10-11,101.34158010087253,102.21273210051832,99.63806938307488,100.92540074179661,917783,SPY
2023-10-12,102.28787031488723,103.56261496504897,101.60675823798196,102.58468660151546,2328512,SPY
2023-10-13,100.66040633997251,101.56666868506355,99.50689070844582,100.53677969675468,930265,SPY
2023-10-16,99.31245484662273,100.11503786073429,98.24890379428558,99.18197082750994,1129113,SPY
2023-10-17,100.23427524239197,100.90193302236764,99.10038601161551,100.00115951699158,1653303,SPY
2023-10-18,100.45375208946678,101.89360954527417,99.75684005306582,100.82522479917,1900051,SPY
2023-10-19,101.87740815579794,102.32410896351406,100.99190064215735,101.6580048028357,1932074,SPY
2023-10-20,108.20063558648417,108.49470752096128,107.02501788664068,107.75986270380098,1843759,SPY
2023-10-23,108.39265253121005,110.22178708936752,107.26014935062594,108.74096821999673,1420974,SPY
2023-10-24,110.37394309639852,112.26472401561688,109.06405432981215,110.66438917271452,1298345,SPY
2023-10-25,112.8449781206595,113.29639020240069,111.33466625906507,112.31552823073288,1355861,SPY
2023-10-26,113.1130391757342,114.34965364945057,112.60044783159157,113.47505074052107,890896,SPY
2023-10-27,113.39661526701202,114.28884938212128,111.70349796076357,112.99617367144243,798922,SPY
2023-10-30,114.33826260302945,115.3862037542361,113.3079815451066,114.34709264967135,1057999,SPY
2023-10-31,112.79987463344409,113.67985713747659,112.49158324928408,113.08572019338033,1003220,SPY
2023-11-01,113.15906468640358,113.48083076049097,112.00132374709221,112.74107725379159,886211,SPY
2023-11-02,111.91798066330102,113.34086372364499,110.6175911087276,111.97922741618629,1274262,SPY
2023-11-03,112.18952843184046,113.47290605504865,110.87290869523424,112.17290737514145,1343378,SPY
2023-11-06,116.03045702307023,116.8064734491196,115.58156540923974,116.19401942917966,1204561,SPY
2023-11-07,113.1462776532597,113.85733092166683,112.22507886001591,113.04120489084137,1775014,SPY
2023-11-08,113.88348511491434,115.10335387972485,113.43258522776414,114.26796955374449,748100,SPY
2023-11-09,111.47114674876377,112.9004384513935,110.28494513635569,111.5926917938746,1056659,SPY
2023-11-10,111.38133056686111,111.4370916391021,110.28477970919882,110.86093567415045,833121,SPY
2023-11-13,112.47030684860401,113.42408456428662,112.06190435405813,112.74299445917238,618910,SPY
2023-11-14,113.08516223361849,114.37590546839358,111.44048192525493,112.90819369682426,982637,SPY
2023-11-15,110.95883121977269,111.90736163309097,110.39891426457558,111.15313794883328,1040250,SPY
2023-11-16,110.32276699588567,111.29015972013698,108.75361368662018,110.02188670337858,1655606,SPY
2023-11-17,110.79428453329092,112.02566510074189,110.38387616372259,111.20477063223224,1272600,SPY
2023-11-20,110.56515565207773,110.70780041612655,109.38845237299631,110.04812639456144,774112,SPY
2023-11-21,110.41019220109753,111.28215403930487,109.64031965116916,110.46123684523701,1776694,SPY
2023-11-22,110.300146478055,111.94378379287836,109.24032358981954,110.59205369134895,1450933,SPY
2023-11-23,109.1038390190677,111.05661599072323,108.085711200861,109.57116359579211,1246279,SPY
2023-11-24,112.8348798034044,114.71466791119136,111.7028175428289,113.20874272701013,1084416,SPY
2023-11-27,114.37012510219374,115.37342114646982,113.32160702069773,114.34751408358377,787227,SPY
2023-11-28,110.80077222330294,112.2780291960039,109.6853084404365,110.9816688182202,1029964,SPY
2023-11-29,111.71436418221056,112.1331456417621,110.56317157888712,111.34815861032462,1409094,SPY
2023-11-30,110.22720063083582,111.17830324929594,109.42856488191333,110.30343406560463,1843462,SPY
2023-12-01,111.49787582985329,113.339566761739,110.21795303778084,111.77875989975992,1693639,SPY
2023-12-04,110.64252544053421,111.07999907422976,109.94613077663348,110.51306492543162,913045,SPY
2023-12-05,110.60644265402792,111.02447948270601,109.73193186187531,110.37820567229066,719071,SPY
2023-12-06,110.90260401623988,112.06078375424923,110.48540983845582,111.27309679635253,1085119,SPY
2023-12-07,112.4090550441858,113.37777084234432,112.19008344791891,112.78392714513161,627695,SPY
2023-12-08,110.31339278036216,111.58209907586316,110.07167173832255,110.82688540709285,1199087,SPY
2023-12-11,110.58816815635615,111.522243148954,109.13246099682054,110.32735207288727,978343,SPY
2023-12-12,109.77846712774112,110.6088106353509,108.58906757117809,109.5989391032645,898417,SPY
2023-12-13,108.55685368471805,110.09662482596771,107.07217636647555,108.58440059622163,648720,SPY
2023-12-14,111.93802447612337,113.02375042344705,110.08442611591717,111.55408826968211,1321862,SPY
2023-12-15,112.63317900277778,113.23521838217,111.34466594746016,112.28994216481507,880231,SPY
2023-12-18,110.33533359451731,111.07843568043177,109.40404009280036,110.24123788661606,769416,SPY
2023-12-19,112.23724766765295,112.80914652607355,110.84170694726726,111.8254267366704,452375,SPY
2023-12-20,115.16033624026217,116.75938154599704,114.24079826828186,115.50008990713945,1149548,SPY
2023-12-21,116.90596966776793,118.26283678183145,116.46001589372823,117.36142633777985,1836731,SPY
2023-12-22,114.51004851207786,116.06455105149102,113.48408259338949,114.77431682244026,1831565,SPY
2023-12-25,113.49573482756443,115.03739400327923,112.96392345516261,114.00065872922092,901441,SPY
2023-12-26,116.28214712590143,117.46887568247529,115.0229519640092,116.24591382324223,915327,SPY
2023-12-27,115.5784367236503,116.1532653634171,113.99875127829412,115.07600832085562,1209508,SPY
2023-12-28,115.36868258957631,116.8234018164634,114.98178894700682,115.90259538173511,767606,SPY
2023-12-29,116.8724997932685,119.01508960590624,115.61655972203582,117.31582466397103,1160702,SPY
2024-01-01,115.69848884151486,117.21649227258989,114.29114831223747,115.75382029241368,1343282,SPY
2024-01-02,116.21038145621164,116.44901622994256,114.96768741896153,115.70835182445205,1447796,SPY
2024-01-03,110.06968615535966,111.78145794777205,108.76337256964291,110.27241525870748,1209582,SPY
2024-01-04,108.65311078239166,109.71804760528472,107.5724534074523,108.64525050636851,1011172,SPY
2024-01-05,107.79213087578522,109.79869545771685,106.77841454720043,108.28855500245864,781094,SPY
2024-01-08,105.95981901963147,107.71593370085664,104.95156405360366,106.33374887723015,852034,SPY
2024-01-09,109.55463676044387,110.03279831279909,108.01538705552127,109.02409268416018,1049591,SPY
2024-01-10,107.26014812599796,107.32137768711947,106.20576390735509,106.76357079723728,1234712,SPY
2024-01-11,105.58889540869855,106.92990052766896,105.29854848989709,106.11422450878302,1355558,SPY
2024-01-12,106.85632275031108,107.48375051635894,105.26765904222347,106.37570477929121,795536,SPY
2024-01-15,108.90615457549455,109.987567482172,107.52214229583127,108.75485488900163,1736044,SPY
2024-01-16,106.88257593317036,107.29785736715986,105.68369639892242,106.49077688304114,1019882,SPY
2024-01-17,108.37019873027428,109.11245463282934,107.72608426346511,108.41926944814723,1081978,SPY
2024-01-18,108.50706430740154,109.93841189176608,107.04187641526127,108.49014415351368,801794,SPY
2024-01-19,106.9461205497831,108.54573765713606,105.37036240296788,106.95805003005196,517834,SPY
2024-01-22,107.93568126189541,108.86111665373954,106.65063378775248,107.755875220746,1351972,SPY
2024-01-23,107.74250352273692,108.85845768732143,107.40585509567585,108.13215639149864,1269093,SPY
2024-01-24,106.71263325936779,108.04462099776309,106.38853800033385,107.21657949904848,958306,SPY
2024-01-25,107.17632549289439,107.93923652635792,106.82591400950687,107.3825752679324,1028186,SPY
2024-01-26,107.03575518783988,108.32783435843358,105.30640782088689,106.81712108966023,1198302,SPY
2024-01-29,106.733499078524,107.71399197353782,106.39135388099574,107.05267292726677,632659,SPY
2024-01-30,108.36289852954931,109.33981228851981,107.01076270385705,108.17528749618843,897512,SPY
2024-01-31,111.35589239735602,111.69298968282364,109.97714046768947,110.83506507525655,1421336,SPY
2024-02-01,108.40852203739513,109.99804209114363,107.70308470126899,108.85056339620631,748976,SPY
2024-02-02,112.63989919761919,113.7405393821453,111.15109129483359,112.44581533848945,1266645,SPY
2024-02-05,109.19415007360404,110.70842357981053,107.80278864506894,109.25560611243974,762846,SPY
2024-02-06,109.46315771932967,109.83209041651058,108.29122094637455,109.06165568144257,1160419,SPY
2024-02-07,109.72798108485902,110.64590703490386,109.52086401872775,110.0833855268158,1035278,SPY
2024-02-08,110.81669208361336,111.3080594617688,109.89922207300796,110.60364076738838,630467,SPY
2024-02-09,110.00083577642518,111.16500211459676,108.09531677595345,109.6301594452751,1481215,SPY
2024-02-12,109.82925885086837,110.8453579175526,107.84084980860517,109.34310386307888,812746,SPY
2024-02-13,108.79076710394351,109.78347518243412,107.40007445297657,108.59177481770534,811341,SPY
2024-02-14,107.68679226967,108.87497955016595,106.50468997311596,107.68983476164095,1106491,SPY
2024-02-15,109.25417025900731,110.39692168552247,107.85421589015147,109.12556878783697,1504260,SPY
2024-02-16,110.17133233049447,110.50772934454513,109.0250678848988,109.76639861472196,758832,SPY
2024-02-19,108.76250621807603,110.22302789797544,107.14849905373102,108.68576347585324,1069318,SPY
2024-02-20,109.69980854665185,111.23004875590476,109.20475871822983,110.2174037370673,1216307,SPY
2024-02-21,111.25941352475061,111.76035846499332,109.80364141730209,110.7819999411477,1262501,SPY
2024-02-22,112.40975379728734,113.34030648071064,111.05391403821193,112.19711025946128,1120850,SPY
2024-02-23,113.51843515013086,113.93822613577092,112.69859982956132,113.31841298266612,940054,SPY
