,open,high,low,close,volume,symbol
2024-06-14,101.9285204119782,102.7407676565892,100.78701364023253,101.76389064841086,1321547,ABC
2024-06-17,99.49624788471165,99.90245940673516,98.4441308426335,99.17329512468433,1749513,ABC
2024-06-18,95.22238223330902,95.84988992895344,94.34725081941903,95.09857037418624,1916130,ABC
2024-06-19,94.64789214188637,95.75339377113235,94.40658502928181,95.07998940020708,1095583,ABC
2024-06-20,94.35661987159739,94.56832208396469,93.46580916250802,94.01706562323635,1042495,ABC
2024-06-21,91.14614289803697,91.45853412353365,90.29524555720215,90.87688984036791,1012993,ABC
2024-06-24,90.35214242417827,91.22993474517433,89.99536052909274,90.61264763713353,1351717,ABC
2024-06-25,91.90592157310937,92.1786675812858,91.00826841013262,91.5934679957092,1365248,ABC
2024-06-26,90.21822457890316,91.43692200633572,89.1503371128832,90.29362955960946,2113657,ABC
2024-06-27,92.11943780912699,92.68121013283027,91.26941760346905,91.97531386814966,1881745,ABC
2024-06-28,94.23257908509602,94.9990942123441,92.92059028420991,93.95984224827701,1172392,ABC
2024-07-01,95.9152403291899,96.7245613545765,95.16590251749129,95.94523193603389,869078,ABC
2024-07-02,93.6739675594765,94.83589607024318,93.30630925631236,94.07110266327777,766831,ABC
2024-07-03,95.46144894708159,96.24894874886554,94.77347568766596,95.51121221826575,1122062,ABC
2024-07-04,94.67078638144119,95.36298055547181,93.11500639165268,94.23899347356225,1056376,ABC
2024-07-05,94.4108193793942,94.81368082980464,93.11300849640716,93.9633446631059,925482,ABC
2024-07-08,95.00314265625298,95.99155916044977,93.89663953096422,94.944099345707,819186,ABC
2024-07-09,94.16848778256185,94.69909568569659,92.9038559723371,93.80147582901684,853433,ABC
2024-07-10,93.59042288418932,94.86266475485957,92.64090737972931,93.75178606729445,852385,ABC
2024-07-11,94.30349648309027,95.3228410177842,93.56931137616421,94.4460761969742,608611,ABC
2024-07-12,93.54740576459723,94.94244506137512,92.88209621872956,93.91227064005234,984136,ABC
2024-07-15,95.27262895713298,95.76976970164463,94.17718052821267,94.97347511492866,732390,ABC
2024-07-16,97.27847556492726,98.23453283325262,96.15636624781916,97.19544954053589,1096572,ABC
2024-07-17,96.97829833494966,97.49535190295799,95.68583613104653,96.59059401700226,1250680,ABC
2024-07-18,93.52759763557816,94.55755993501853,92.31327810103315,93.43541901802584,1183030,ABC
2024-07-19,96.00533774744032,96.58824783993649,94.90189639830275,95.74507211911961,1000967,ABC
2024-07-22,96.90263024576913,98.2536725135634,95.55352213024828,96.90359732190585,637431,ABC
2024-07-23,99.35765562280702,100.50131550368684,97.77827184429125,99.13979367398905,1257298,ABC
2024-07-24,95.98968545572254,97.00918376081471,94.32215104502657,95.66566740292063,1839993,ABC
2024-07-25,94.16633268099983,94.7409536997756,93.28170763679195,94.01133066828378,1723798,ABC
2024-07-26,94.99692686387147,95.94883321839971,93.9170044295818,94.93291882399075,723742,ABC
2024-07-29,97.65808183612467,98.44447697678952,96.88898099801939,97.66672898740445,1250559,ABC
2024-07-30,96.63894196771079,97.33718710941461,95.75619851383966,96.54669281162714,1155601,ABC
2024-07-31,94.29335612040654,95.64528457819637,93.11985995748637,94.38257226784137,1508649,ABC
2024-08-01,93.46579591591386,94.496460105976,92.03150281681421,93.2639814613951,998280,ABC
2024-08-02,91.75660878800343,93.01258481787228,91.11749815604287,92.06504148695757,1131288,ABC
2024-08-05,92.5636615325873,93.56589728263823,91.75618486004906,92.66104107134365,640970,ABC
2024-08-06,91.66721655835724,92.8604757870702,91.2747152814293,92.06759553424975,1138401,ABC
2024-08-07,93.69870977724284,95.0223808033177,92.86965181952915,93.94601631142343,901003,ABC
2024-08-08,97.40590085982075,99.13787477871705,96.33953530584776,97.7387050422824,974476,ABC
2024-08-09,99.26517700976126,100.66770900810668,98.84402234271839,99.75586567541254,1229396,ABC
2024-08-12,99.81041632466699,100.55369966515255,99.55010541802119,100.05190254158687,752463,ABC
2024-08-13,96.97580496538306,98.54445233094091,95.92535578557568,97.2349040582583,1506625,ABC
2024-08-14,97.27081874891599,98.54510205692922,96.56376919812573,97.55443562752748,1207421,ABC
2024-08-15,98.06734992871566,99.36507811824644,97.50594028785976,98.4355092030531,874928,ABC
2024-08-16,97.72921610412206,99.36359556328834,97.05235361097643,98.20797458713238,1601587,ABC
2024-08-19,97.22753482994526,97.42720379019002,96.18167123025431,96.80443751022216,1112678,ABC
2024-08-20,95.52165852240243,96.35459819093589,95.08100785062418,95.71780302078004,1387612,ABC
2024-08-21,96.42118049449606,96.62804410781878,95.41500154428944,96.02152282605411,1170091,ABC
2024-08-22,100.8469790543691,101.69677987287606,99.83999504746878,100.76838746017242,840605,ABC
2024-08-23,100.41820307493937,101.13156237417407,99.43720670871632,100.28438454144519,1156871,ABC
2024-08-26,97.4505218236412,98.25991586049439,96.27226671740253,97.26609128894846,1462719,ABC
2024-08-27,93.58862485470277,94.5189460576316,93.55451912796148,94.03673259279654,1346747,ABC
2024-08-28,93.33912747035295,94.14231342422168,92.32906815885217,93.23569079153692,1002140,ABC
2024-08-29,93.54020664065578,95.27070094435403,92.46738521012544,93.86904307723974,1310192,ABC
2024-08-30,92.31533429856974,92.52884403397039,91.1991174072781,91.86398072062424,633989,ABC
2024-09-02,91.88991026637744,92.79329251752344,91.19096869848974,91.99213060800659,2049824,ABC
2024-09-03,94.24959927500697,95.25292069894313,92.70371991423417,93.97832030658864,1150903,ABC
2024-09-04,93.29435525781776,94.1390483404359,91.52425789726865,92.83165311885229,1595942,ABC
2024-09-05,92.794008204133,93.9077969873208,92.08766630504377,92.99773164618227,715397,ABC
2024-09-06,95.5272874642557,96.40646862853798,93.7167593763837,95.06161400246084,639942,ABC
2024-09-09,93.5584719477252,93.74496889433767,92.75074345095449,93.24785617264608,901094,ABC
2024-09-10,89.99580010008695,91.55892070430708,88.9564776803788,90.25769919234294,1515943,ABC
2024-09-11,91.14171466956236,92.90570216456743,90.25809067294728,91.58189641875735,973954,ABC
2024-09-12,92.9490880786953,93.85789581590467,91.85839577245203,92.85814579417834,769241,ABC
2024-09-13,91.19444114260654,92.63905344608558,89.98730624266359,91.31317984437459,970566,ABC
2024-09-16,87.45569592765132,88.30490697652414,86.47184851468707,87.38837774560561,1046406,ABC
2024-09-17,86.38021136636935,87.60452403369361,85.61938061898609,86.61195232633985,991702,ABC
2024-09-18,86.55339738940047,87.40293909116197,85.70661408956438,86.55477659036318,964375,ABC
2024-09-19,91.92933190861221,93.57271426479446,91.20585429285657,92.38928427882551,978766,ABC
2024-09-20,91.759410960527,92.25610874470571,91.1162673282524,91.68618803647907,1713337,ABC
2024-09-23,89.73352754432288,90.83197881041463,88.57052851984228,89.70125366512845,1137290,ABC
2024-09-24,92.34807071696783,93.0836628399349,90.93021027681795,92.00693655837642,998381,ABC
2024-09-25,91.96579111842428,93.42459071143314,91.20044486860391,92.31251779001853,1891883,ABC
2024-09-26,92.25279303172233,93.3741834117944,91.41188827131558,92.39303584155499,994271,ABC
2024-09-27,93.53189685149842,94.55944716671874,92.77439601211223,93.6669215894155,863719,ABC
2024-09-30,93.72551414448306,94.36403892687485,93.27026695996234,93.81715294341859,578589,ABC
2024-10-01,90.60478092904171,91.46408227093741,90.36697038458607,90.91552632776174,921873,ABC
2024-10-02,92.33332556841745,92.89164062931319,91.13475321414131,92.01319692172724,997561,ABC
2024-10-03,91.90792997973898,93.00029941934739,90.63070845367287,91.81550393651013,1473312,ABC
2024-10-04,89.70283986107684,90.38608778543995,89.2904445013528,89.83826614339638,1614190,ABC
2024-10-07,89.04460418108359,90.24102057544158,87.60414831022689,88.92258444283424,1164606,ABC
2024-10-08,91.63116841932998,92.6376535084041,90.78283652419951,91.7102450163018,655440,ABC
2024-10-09,91.67595461006073,92.66518733677317,90.73021923373736,91.69770328525527,808215,ABC
2024-10-10,92.11328599379348,93.07443309752526,90.38652596785198,91.73047953268862,1445894,ABC
2024-10-11,91.48295140806223,92.27339070435346,90.21572129690165,91.24455600062755,1156521,ABC
2024-10-14,93.75386015174115,94.94179271017856,93.02236036286729,93.98207653652292,667275,ABC
2024-10-15,91.77047735670935,93.47152118888461,90.81718311664471,92.14435215276467,1215517,ABC
2024-10-16,94.51751550296193,95.87942355072505,93.54264049289678,94.71103202181091,1053074,ABC
2024-10-17,94.22907095452355,94.90109164701924,93.3109758990049,94.10603377301207,1372117,ABC
2024-10-18,92.95226286246348,94.11821533697668,91.36014428386079,92.73917981041873,1054497,ABC
2024-10-21,93.17273101068405,94.3742366016379,91.8229002651359,93.0985684333869,1055022,ABC
2024-10-22,94.166633770902,94.51628443693643,93.29038257051614,93.90333350372629,1108481,ABC
2024-10-23,91.86559181400825,92.41410982217586,91.12887709961298,91.77149346089442,1085928,ABC
2024-10-24,91.8130642999941,93.11010299263796,90.70855848972117,91.90933074117956,1100895,ABC
2024-10-25,93.83837872346501,94.87279890031523,92.12039117452146,93.49659503741834,841767,ABC
2024-10-28,93.50315638366389,95.09804175371411,92.64027508523859,93.86915841947635,1654985,ABC
2024-10-29,95.54133164770818,96.39759980198949,95.15228363724826,95.77494171961888,1910022,ABC
2024-10-30,93.26734685442625,94.72926345754253,92.38289799299226,93.55608072526739,1040509,ABC
2024-10-31,96.46409205756282,97.78616999229062,95.92719805385917,96.8566840230749,1383866,ABC
2024-11-01,96.46053755300663,97.21039055065809,95.39085322606888,96.3006218883635,1252221,ABC
2024-11-04,96.59479197358432,98.161816149148,95.70020965887274,96.93101290401036,829143,ABC
2024-11-05,98.17578211044639,98.80271483261212,96.70422520070228,97.7534700166572,1125710,ABC
2024-11-06,96.99689903216046,98.36678018717149,96.22328848476958,97.29503433597054,1288070,ABC
2024-11-07,100.12999853260915,101.15413694558298,98.46620515023906,99.81017104791103,1089490,ABC
2024-11-08,102.31820773092036,103.40596657691077,101.26239434702997,102.33418046197036,1677043,ABC
2024-11-11,101.62089261932805,103.29546476109722,100.55878180220155,101.92712328164939,983475,ABC
2024-11-12,101.38069316021762,101.7932459781632,100.01343551103936,100.90334074460128,1392519,ABC
2024-11-13,102.50498174060714,103.62882544576031,100.8162079671508,102.22251670645555,1812156,ABC
2024-11-14,99.62453048913358,100.64329924493963,98.17539426821659,99.4093467565781,679123,ABC
2024-11-15,99.51624547123241,100.74731783070114,97.94911732725029,99.3482175789757,1181754,ABC
2024-11-18,99.48519228825084,100.13769971655819,98.23041075390651,99.18405523523235,1017769,ABC
2024-11-19,101.48648129950392,102.44979859489789,100.26440498801026,101.35710179145407,992093,ABC
2024-11-20,100.54139309413567,101.52815135152203,99.76597457671456,100.64706296411829,763486,ABC
2024-11-21,103.31348665233622,104.55697408687904,101.96365934413647,103.26031671550776,827091,ABC
2024-11-22,104.63999203515264,105.31520883219481,103.47203114754038,104.3936199898676,1010596,ABC
2024-11-25,104.53341900861487,105.65596245184143,103.04891087109694,104.35243666146918,915713,ABC
2024-11-26,107.20116791077072,107.48646562954895,106.38033995832298,106.93340279393595,1218952,ABC
2024-11-27,105.28004847632306,107.03705266430893,104.34026954990601,105.68866110710748,1008289,ABC
2024-11-28,106.33499432732685,107.47186971404851,104.35783119664761,105.91485045534806,924602,ABC
2024-11-29,105.17303132824368,106.24902602475268,104.44567790586963,105.34735196531115,1027681,ABC
